id,date,category,region,status,value,amount,quantity,cost,profit
396,2023-06-06,A,Centro,Activo,102.64,743.13,24,35.07,111.28
397,2023-12-25,D,Este,Inactivo,64.47,1324.11,34,39.63,197.58
398,2023-08-30,B,Centro,Inactivo,83.81,987.3,28,38.98,147
400,2023-02-22,A,Centro,Inactivo,83.79,3819.3,64,42.46383387320685,1707.96
402,2023-09-11,A,Este,Activo,82.19,9066.02,105,87.15,1349.99
403,2023-02-16,B,Norte,Pendiente,72.47,314.64,8,30.61,47.04
404,2023-03-02,A,Este,Pendiente,51.88,195.71,14,16.21,26.55
406,2023-01-05,B,Norte,Pendiente,70.73,1510.98,37,38.71,228.51
407,2023-10-12,A,Sur,Inactivo,61.41,1282.49,35,36.59,191.31
408,2023-08-29,C,Norte,Activo,102.26,3537.2,72,50.31,525.79
409,2023-05-02,B,Centro,Inactivo,75.68,545.47,18,29.67,78.46
410,2023-06-07,C,Norte,Pendiente,68.36,146.26,5,31.15,19.08
411,2023-02-13,A,Este,Activo,74.42,1416.92,40,34.95,211.43
412,2023-10-10,A,Centro,Inactivo,87.34,1376.36,28,50.1,204.53
413,2023-09-11,A,Oeste,Activo,79.13,2689.85,44,42.46383387320685,397.82
414,2023-03-08,A,Norte,Activo,80.94,6769.43,99,68.17,1004.48
415,2023-02-03,A,Centro,Inactivo,85.91,7200.5,99,72.9,1078.09
416,2023-12-06,C,Norte,Activo,97.07,17615.42,149,117.72,2627.98
417,2023-05-11,B,Sur,Activo,82.84,6087.19,91,66.86,903.16
418,2023-04-14,D,Norte,Activo,94,22821.87,186,122.74,3409.38
419,2023-06-19,B,Norte,Activo,93.04,407.85,15,28.01,72.77
420,2023-09-01,C,Norte,Inactivo,79.94,850.42,27,30.13,127.47
421,2023-10-23,B,Sur,Activo,80.99,1069.93,27,37.5,161.93
422,2023-02-12,B,Oeste,Inactivo,52.42,982.88,21,42.07,139.67
423,2023-12-02,B,Centro,Inactivo,89.69,679.4,19,34.58,100.77
424,2023-11-05,A,Este,Activo,58.77,634.96,22,24.75,96.54
426,2023-03-21,A,Norte,Activo,90.75,656.26,37,18.04,100.08
427,2023-03-20,B,Sur,Pendiente,58.06,3004.09,44,67.3,448.39
428,2023-12-03,B,Oeste,Pendiente,54.35,1326.46,41,32.83,196.71
429,2023-03-31,A,Centro,Activo,98.9,420.38,16,27.89,62.64
430,2023-07-09,B,Centro,Activo,96.9,1089.36,29,38.12,161.3
431,2023-10-06,A,Sur,Inactivo,56.15,1182.05,27,42.12,176.66
433,2023-04-05,B,Centro,Pendiente,84.1,119.79,9,6.76,24.34
434,2023-04-16,B,Centro,Activo,99.37,23226.74,211,110.14,3476.47
435,2023-07-31,B,Centro,Activo,85.13,1740.75,33,55.34,259.64
436,2023-11-25,B,Este,Pendiente,54.09,791.78,25,30.18,116.71
437,2023-06-20,B,Este,Activo,69.62,745.17,33,21.61,111.58
438,2023-10-13,B,Centro,Activo,86.87,3293.72,71,47.25,491.72
439,2023-01-15,A,Este,Inactivo,52.86,1979.73,47,42.95,292.95
440,2023-08-20,B,Este,Inactivo,54.57,9761.85,124,78.78,1458.19
441,2023-06-25,A,Oeste,Pendiente,66.22,319.71,13,25.54,49.2
442,2023-01-28,A,Centro,Activo,77.62,1021.65,33,31.68,154.69
443,2023-02-08,A,Centro,Pendiente,94.43,2357.73,34,71.11,351.98
444,2023-07-28,C,Sur,Activo,90.17,1930.58,48,41.23,288.6
445,2023-02-21,B,Norte,Activo,80.64,231.73,9,42.46383387320685,33.58
446,2023-05-30,B,Centro,Activo,95.75,1965.83,48,41.4,290.55
447,2023-09-30,C,Centro,Inactivo,80.94,437.37,20,19.27,65.38
448,2023-07-25,B,Sur,Activo,84.47,987.66,31,31.3,145.97
449,2023-09-01,A,Norte,Pendiente,89.03,947.25,30,32.06,140.04
450,2023-04-14,A,Norte,Pendiente,75.78,1131.51,37,32.34,169.97
451,2023-06-17,A,Este,Pendiente,64.58,1766.91,42,41.1,263.56
452,2023-11-17,B,Sur,Activo,69.52,5299,85,63.28,428.9795395650162
454,2023-01-29,A,Sur,Inactivo,56.57,439.37,23,42.46383387320685,63.66
455,2023-12-15,A,Este,Pendiente,58.51,179.25,14,11.4,33.62
456,2023-08-07,D,Centro,Activo,92.06,5666.83,91,62.5,844.12
457,2023-03-30,C,Centro,Inactivo,75.63,997.86,27,32.95,145.71
461,2023-05-07,B,Norte,Activo,82.44,1180.73,16,12.03,14.38
462,2023-09-12,B,Sur,Pendiente,72.79,50,6,16.66,9.36
463,2023-05-04,B,Sur,Activo,69.8,6455.02,82,79.11,966.57
465,2023-08-23,A,Centro,Activo,89.24,404.36,11,30.37,60.65
466,2023-08-18,B,Este,Inactivo,54.53,2486.66,79,31.66,373.08
467,2023-05-15,A,Centro,Inactivo,94.66,584.2,27,23.69,82.75
468,2023-04-28,A,Centro,Activo,104.58,1696.63,35,48.69,252.54
469,2023-08-31,B,Norte,Activo,79.33689264229524,5107.47,83,61.6,759.57
470,2023-01-02,A,Centro,Inactivo,88.18,3847.63,66,58.24,574.18
471,2023-07-03,C,Centro,Activo,92.26,1180.73,67,59.32,597.96
472,2023-10-21,A,Centro,Activo,99.14,3832.03,75,51.61,568.62
473,2023-06-07,A,Centro,Activo,101.62,2810.86,58,48.41,419.13
474,2023-02-18,D,Norte,Activo,79.33689264229524,1542.81,48,32.31,237.7
475,2023-01-26,B,Centro,Activo,101.21,501.43,16,29.12,73.73
476,2023-02-20,A,Oeste,Activo,77.98,38393.63,243,157.98,5738.86
477,2023-08-09,B,Norte,Activo,96.83,2217.37,50,44.33,331.05
478,2023-03-06,A,Sur,Activo,76.25,1930.54,39,42.46383387320685,289.43
479,2023-06-15,C,Norte,Activo,82,896.01,28,34.14,134.18
480,2023-08-10,B,Oeste,Activo,60.14,4579.6,82,55.72,677.87
481,2023-10-08,A,Oeste,Activo,85.7,1869.29,43,43.77,277.91
482,2023-05-13,A,Este,Activo,66.27,857.69,21,43.34,130.78
484,2023-05-22,C,Centro,Inactivo,78.53,7977.17,109,72.97,1188.93
485,2023-04-09,A,Norte,Activo,88.18,17695.03,161,110.09,2637.94
486,2023-07-24,A,Sur,Inactivo,52.76,288.79,9,34.88,41.95
487,2023-04-03,C,Este,Activo,81.25,875.43,27,31.45,126.08
488,2023-06-06,A,Oeste,Activo,79.33689264229524,3544.08,68,52.8,528.18
489,2023-08-03,D,Norte,Pendiente,80.49,461.39,12,42.32,63.43
490,2023-01-03,A,Sur,Activo,89.34,692.07,25,28.17,105.35
491,2023-08-27,A,Este,Activo,68.81,1373.25,39,37.73,205.51
492,2023-05-21,C,Oeste,Activo,71.97,3460.2,58,59.77,518.16
493,2023-03-06,C,Oeste,Activo,72.98,3643.16,60,59.3,536.87
494,2023-01-02,A,Centro,Activo,79.33689264229524,1381.25,34,41.89,205.06
495,2023-12-28,A,Sur,Inactivo,75.04,2253.05,44,51.25,333.95
496,2023-12-08,A,Sur,Activo,70.93,1563.43,46,33.29,229.91
497,2023-06-12,A,Norte,Inactivo,66.31,8595.93,120,71.54,1280.81
498,2023-07-21,A,Norte,Activo,87.35,148.63,10,11.08,30.62
499,2023-03-07,C,Norte,Inactivo,69.13,5737.5,92,61.91,857.04
500,2023-12-31,B,Centro,Activo,104.33,1766.59,41,44.01,263.63
501,2023-04-08,A,Centro,Activo,97.19,1093.03,32,34.35,164.58
503,2023-01-01,B,Sur,Activo,72.04,9891.8,126,78.03,1472.76
504,2023-06-09,A,Centro,Inactivo,83.83,1230.58,30,43.63,182.83
505,2023-11-10,B,Centro,Activo,104.85,725.62,21,33.14,112.4
506,2023-04-14,A,Este,Activo,63.1,316.09,15,18.81,46.74
507,2023-08-11,A,Norte,Pendiente,78.5,939.19,23,38.64,137.27
508,2023-06-09,B,Centro,Inactivo,74.7,540.97,15,30.06,428.9795395650162
509,2023-03-31,A,Oeste,Pendiente,57.43,1263.98,45,27.88,193.32
510,2023-05-23,B,Norte,Inactivo,64.54,19234.67,185,103.98,2874.57
511,2023-04-26,D,Este,Activo,76.47,1115,25,42.94,505.11
512,2023-06-22,A,Oeste,Activo,78.13,12508.81,148,83.83,1869.56
514,2023-02-12,D,Centro,Inactivo,82.59,479.55,10,39.67,79.79
515,2023-10-02,B,Este,Pendiente,60.94,1975.91,49,42.13,293.72
516,2023-10-28,A,Este,Activo,65.45,929.26,26,32.11,138.66
517,2023-07-20,B,Oeste,Activo,69.72,856.06,22,40.71,126.49
518,2023-07-10,B,Norte,Activo,96.16,718.73,22,34.24,103.9
519,2023-04-11,C,Centro,Activo,103.75,191.75,9,17.83,32.26
520,2023-03-03,B,Norte,Activo,77.1,11402.79,116,97.52,1704.34
521,2023-09-03,A,Sur,Inactivo,65.01,201.27,11,20.13,29.11
522,2023-10-27,B,Norte,Activo,86,869.41,26,33.77,129.72
523,2023-10-04,C,Centro,Activo,87.5,130.41,26,8.15,28.67
525,2023-12-16,B,Sur,Activo,78.4,13539.7,158,85.11,2025.66
526,2023-11-11,B,Sur,Inactivo,61.22,1345.71,45,29.51,201.02
527,2023-08-11,A,Norte,Activo,77.43,16273.73,157,103.06,2432.92
528,2023-11-06,B,Este,Activo,87.55,567.04,13,39.06,84.57
529,2023-06-28,A,Centro,Activo,98.75,205.78,14,16.51,29.75
530,2023-01-04,C,Norte,Inactivo,71.03,1363.64,34,39.83,201.21
531,2023-11-09,C,Norte,Inactivo,57.34,4566.53,79,57.23,685.14
532,2023-05-27,C,Sur,Activo,61.74,747.93,28,29.89,108.42
533,2023-12-08,B,Oeste,Activo,70.92,3823.93,69,54.94,570.22
534,2023-09-27,A,Norte,Activo,79.22,206.45,8,36.62,29.78
535,2023-08-31,A,Centro,Activo,102.34,792.4,25,29.59,122.94
536,2023-04-27,D,Este,Inactivo,57.77,897.79,34,25.45,136.93
537,2023-12-20,B,Este,Activo,78.12,401.01,10,36.97,61.79
539,2023-08-14,B,Centro,Activo,104.98,5688.15,84,42.46383387320685,846.83
540,2023-03-01,A,Norte,Activo,98.57,2546.35,45,55.59,376.23
541,2023-03-11,B,Centro,Activo,96.66,1343.59,32,44.5,202
542,2023-02-20,C,Este,Inactivo,72.66,4166.13,72,57.45,624.38
543,2023-07-22,B,Centro,Inactivo,61.76,195.77,6,34.21,28.7
544,2023-04-05,A,Este,Activo,74.02,20365.34,200,101.79,3043.33
545,2023-02-09,C,Norte,Pendiente,85.72,1747.79,39,45.94,775.59
546,2023-09-23,B,Sur,Activo,69.97,416.15,11,43.82,60.28
547,2023-12-24,C,Centro,Activo,96.76,583.47,14,41.18,86.4
548,2023-01-26,D,Oeste,Inactivo,55.3,13171.18,142,93.2,1966.67
549,2023-01-13,A,Centro,Activo,85.39,542.74,14,33.72,77.67
550,2023-09-26,B,Norte,Activo,98.9,1338.89,34,41.61,202.26
551,2023-04-27,A,Sur,Activo,66.15,2097.4,53,38.81,311.98
552,2023-03-12,B,Sur,Inactivo,57.49,2097.8,53,39.41,312.85
553,2023-05-23,A,Norte,Inactivo,65.01,241.8,14,22.49,41.7
554,2023-11-20,B,Centro,Activo,80.84,2046.12,43,48.77,310.33
556,2023-03-17,A,Norte,Activo,92.93,4210.76,79,52.78,637.23
558,2023-11-25,B,Centro,Activo,104.7,6271.92,93,68.14,935.6
559,2023-12-10,A,Este,Activo,73.54,1631.21,51,33.11,247.05
560,2023-03-01,A,Norte,Activo,96.18,307.45,13,27.82,44.94
561,2023-03-16,A,Sur,Activo,80.58,1984.54,49,39.55,907.38
562,2023-05-04,A,Centro,Activo,103.81,1180.73,18,38.2,102.73
563,2023-03-14,C,Centro,Inactivo,89.22,670.84,17,37.19,102.58
564,2023-09-03,C,Sur,Activo,71.88,4261.69,57,73.25,633.76
565,2023-05-17,B,Centro,Activo,80.42,2619.89,48,53.07,389.29
567,2023-11-28,A,Norte,Activo,88.03,1148.18,38,31.43,171.7
568,2023-07-27,A,Norte,Activo,88.07,295.31,12,28.54,428.9795395650162
569,2023-05-14,B,Norte,Pendiente,76.61,513.92,21,25.19,82.29
570,2023-11-03,C,Oeste,Activo,79.47,1341.43,39,33.97,203.63
571,2023-08-07,D,Centro,Pendiente,84.02,5709.17,100,57.52,856.32
572,2023-04-10,A,Centro,Activo,79.33689264229524,433.17,22,21.93,63.63
574,2023-05-21,A,Sur,Activo,91.15,592.92,20,29.29,92.01
575,2023-02-27,C,Centro,Activo,100.69,5812.25,88,65.6,867.06
576,2023-01-01,A,Norte,Activo,94.73,6060.79,81,76.1,903.6
577,2023-02-07,C,Norte,Activo,93.8,1805.78,38,48.33,270.82
579,2023-08-29,B,Centro,Activo,91.37,235.61,18,12.8,35.5
580,2023-06-03,C,Este,Activo,81.51,858.28,21,41.88,128.01
581,2023-08-07,A,Oeste,Activo,57.12,1179.1,25,47.8,175.34
582,2023-04-11,A,Norte,Pendiente,75.96,740.04,19,39.89,106.13
583,2023-04-11,B,Centro,Activo,100.77,1670.21,36,46.71,243.87
584,2023-05-02,A,Centro,Inactivo,79.25,8848.03,115,77.03,1319.68
586,2023-09-12,B,Norte,Activo,81.01,296.26,15,21.2,43.7
587,2023-05-17,D,Centro,Inactivo,87.43,1352.73,31,45.62,199.96
588,2023-07-14,D,Norte,Activo,91.7,662.48,18,34.98,101.77
589,2023-05-29,A,Centro,Activo,99.05,1169.18,36,32.83,180.49
590,2023-05-17,A,Centro,Activo,98.83,6828.04,98,69.57,1021.23
591,2023-04-03,A,Norte,Inactivo,65.41,1141.3,19,57.19,162.26
593,2023-04-25,A,Sur,Activo,81.71,1135.65,35,30.45,167.44
595,2023-04-08,A,Sur,Inactivo,63.18,1189.23,30,40.9,174.81
596,2023-03-02,A,Sur,Inactivo,56.79,1043.78,26,42.46383387320685,153.96
597,2023-02-04,D,Este,Activo,61.84,132.79,9,25.32,19.04
599,2023-07-23,C,Norte,Activo,89.09,1365.51,30,45.29,200.93
600,2023-03-02,C,Norte,Activo,91.7,50,11,5,8.67
601,2023-03-28,A,Centro,Inactivo,94.98,1195.4,29,40.49,176.85
602,2023-10-02,A,Sur,Activo,67,458.56,14,31.9,66.86
603,2023-11-25,D,Norte,Inactivo,72.36,3185.95,53,59.38,475.81
604,2023-08-14,B,Norte,Inactivo,66.99,396.98,17,25.53,61.17
605,2023-10-29,A,Sur,Activo,82.06,35283.84,245,143.99,5275.33
606,2023-05-29,B,Oeste,Activo,79.52,216.9,16,13.04,34.02
607,2023-05-10,A,Norte,Activo,77.53,450.58,13,35.22,66.63
608,2023-09-16,B,Centro,Activo,105.15,1986.46,53,39.58,294.71
609,2023-11-05,C,Centro,Activo,92.01,1363.71,39,35.11,198.16
610,2023-01-11,B,Sur,Pendiente,72.45,4603.76,86,52.94,688.91
611,2023-12-23,A,Norte,Inactivo,58.08,7150.62,104,69.24,1071.21
612,2023-12-26,B,Este,Activo,66.02,562.44,25,22.9,83.19
613,2023-04-23,B,Norte,Inactivo,69.4,2194.79,57,37.75,321.79
614,2023-08-30,A,Centro,Activo,94.8,1401.81,33,41.87,206.7
615,2023-05-10,A,Norte,Activo,90.04,1752.92,35,52.23,265.39
616,2023-04-28,C,Este,Activo,80.67,545.69,15,39.14,81.72
617,2023-09-22,A,Centro,Activo,87.28,264.11,10,26.23,44.68
618,2023-09-12,B,Sur,Activo,80.61,233.28,15,12.53,39.61
619,2023-02-17,A,Centro,Inactivo,85.06,6932.76,91,75.42,1034.06
620,2023-08-20,B,Centro,Pendiente,90.62,4749.22,76,62.29,708.55
621,2023-08-14,A,Este,Inactivo,53.03,112.33,6,15,24.92
622,2023-03-15,C,Este,Activo,65.9,6123.65,81,75.26,913.27
623,2023-11-21,B,Sur,Activo,80.14,873.83,33,29.56,135.07
624,2023-01-29,B,Oeste,Activo,61.33,3273.19,68,48.64,491.58
627,2023-07-06,B,Centro,Pendiente,98.88,1180.73,24,11.79,55.72
628,2023-04-22,C,Este,Inactivo,71.79,355.48,7,49.74,51.86
629,2023-09-02,A,Norte,Inactivo,66.55,7267.59,98,74.47,1081.78
630,2023-02-28,D,Este,Activo,78.32,893.97,26,33.65,134.66
631,2023-07-04,A,Centro,Activo,102.19,2917.34,61,49.22,435.61
632,2023-06-22,B,Sur,Activo,85.2,1387.13,34,39.56,205.3
633,2023-04-28,B,Oeste,Activo,66.88,4635.23,87,53.81,691.98
634,2023-09-24,C,Este,Activo,62.16,3846.74,71,53.91,572.4
636,2023-09-06,C,Norte,Activo,72.18,798.68,20,38.93,120.13
637,2023-09-03,A,Norte,Inactivo,67.01,548.13,21,25.13,77.16
638,2023-06-30,A,Centro,Inactivo,86.77,54848.61,305,179.63,8205.11
639,2023-04-26,A,Centro,Pendiente,77.86,395.7,16,22.23,60.99
640,2023-11-12,D,Sur,Activo,87.59,1150.38,25,48.06,173.63
644,2023-11-05,B,Oeste,Inactivo,58.29,1869.21,43,41.11,278.57
645,2023-01-06,C,Sur,Pendiente,77.4,963.07,23,41.74,144.53
646,2023-01-05,D,Sur,Inactivo,62.61,3009.88,58,52.82,447.28
647,2023-05-14,A,Centro,Activo,100.31,1104.72,28,37.99,163.14
648,2023-05-21,C,Centro,Inactivo,80.59,1517.86,37,43.34,675.66
649,2023-03-19,B,Sur,Activo,74.44,983.8,28,35.75,141.67
650,2023-08-08,B,Oeste,Pendiente,73.74,1017.95,25,37.96,155.42
651,2023-08-03,A,Centro,Activo,91.42,682.18,22,28.67,105.46
652,2023-10-31,C,Sur,Inactivo,57.64,1220.36,38,34.31,190.26
653,2023-07-17,A,Norte,Activo,98.99,770.61,19,38.61,114.34
655,2023-02-13,B,Sur,Activo,78.98,5741.35,94,61.5,852.94
656,2023-12-05,A,Centro,Activo,104.77,452.05,18,21.89,73.92
659,2023-07-21,C,Centro,Activo,88.38,4493.72,66,68,667
660,2023-07-15,B,Centro,Inactivo,74.81,2527.48,65,38.56,383.6
662,2023-12-02,A,Norte,Pendiente,69.3,7833.05,117,66.37,1170.16
664,2023-02-26,A,Sur,Activo,74.49,6775.96,103,66.35,1013.96
665,2023-10-31,A,Norte,Inactivo,68.19,1522.87,31,45.98,229.26
666,2023-11-24,D,Norte,Pendiente,72.55,1270.69,46,29.94,194.99
667,2023-02-20,D,Sur,Activo,82.99,1317.11,31,42.82,198.33
668,2023-06-21,B,Este,Activo,70.21,197.09,11,20.01,31.43
669,2023-04-19,A,Sur,Activo,79.33689264229524,1141.38,24,46.45,171.69
670,2023-04-20,C,Centro,Activo,92.32,553.8,19,28.99,80.64
671,2023-07-16,C,Oeste,Activo,72.04,139.6,26,7.5,26.98
672,2023-06-04,B,Este,Inactivo,54.64,483.46,23,42.46383387320685,76.55
673,2023-11-27,B,Norte,Activo,97.44,1001.74,31,30.62,145.81
674,2023-12-29,A,Este,Activo,66.7,255.53,18,13.72,40.45
675,2023-12-16,A,Centro,Activo,93.82,4077.81,76,42.46383387320685,605.64
676,2023-02-08,A,Este,Activo,71.21,8671.36,119,72.93,1291.25
677,2023-03-19,A,Centro,Inactivo,69.16,7841.68,113,69.84,1169.02
678,2023-04-13,B,Sur,Inactivo,63.36,11738.42,124,94.6,1750.27
679,2023-04-16,C,Centro,Activo,102.98,1585,57,27.31,235.76
680,2023-05-27,B,Este,Activo,67.35,50,3,7.02,14.23
681,2023-12-28,A,Centro,Activo,100.86,880.88,27,31.32,131.94
682,2023-05-29,B,Este,Activo,73.83,4741.47,74,63.78,708.96
683,2023-06-27,B,Sur,Activo,74.82,3153.36,67,48.04,471.22
684,2023-08-07,B,Sur,Activo,93.73,1078.96,26,42.43,493.11
685,2023-11-12,A,Oeste,Activo,73.21,1919.14,36,52.31,428.9795395650162
687,2023-08-20,D,Norte,Pendiente,79.98,228.85,8,42.46383387320685,32.91
688,2023-09-12,A,Este,Activo,66.09,5891.44,101,58.8,876.7
689,2023-07-19,C,Norte,Inactivo,58.35,2014.47,54,40.03,299.36
690,2023-05-05,D,Centro,Activo,101.41,236.4,23,9.65,38.81
691,2023-10-21,A,Centro,Inactivo,79.16,3032.32,56,54.61,454.32
692,2023-05-01,B,Norte,Activo,89.17,191.41,9,26.08,30.09
693,2023-07-28,D,Centro,Activo,93.52,1493.84,32,48.8,225.39
694,2023-12-24,C,Centro,Activo,84.59,290.19,13,22.76,46.37
695,2023-04-07,A,Centro,Activo,105.12,841.14,22,36.64,124.82
696,2023-11-20,C,Sur,Activo,86.73,5486.42,90,61.68,820.4
697,2023-01-21,A,Norte,Activo,98.17,3059.85,64,47.99,453.27
698,2023-04-23,A,Sur,Inactivo,60.05,1538.53,37,40.01,690.78
699,2023-09-17,C,Centro,Activo,98.66,787.21,28,25.94,120.79
700,2023-07-20,C,Sur,Activo,85.91,1095.15,20,48.34,159.54
701,2023-01-14,B,Centro,Activo,97.13,1720.78,40,40.14,251.51
702,2023-12-13,B,Este,Activo,79.6,1653.18,39,40.75,247.53
703,2023-11-13,C,Sur,Activo,72.32,23578.27,193,122.68,3527.76
704,2023-10-26,A,Centro,Activo,98.73,1939.23,67,29.02,298.09
705,2023-01-11,A,Sur,Activo,80.89,1101.98,29,35.69,162.44
706,2023-11-28,B,Centro,Activo,95.16,2666.12,72,37.37,400.32
707,2023-09-20,A,Centro,Inactivo,81.87,309.66,10,29.1,45.24
708,2023-08-11,A,Centro,Activo,80.55,930.37,28,34.4,138.91
709,2023-09-10,D,Centro,Inactivo,91.2,1464.17,49,28.92,216.08
710,2023-03-24,C,Norte,Pendiente,100.13,1201.97,32,37.14,173.67
711,2023-10-17,B,Centro,Activo,104.16,706.73,16,43.32,104.91
712,2023-03-29,B,Oeste,Activo,80.53,3464.57,61,57.58,514.96
713,2023-12-15,B,Centro,Inactivo,68.32,3403.62,74,45.57,513.58
714,2023-03-17,A,Oeste,Activo,68.18,50,13,7.58,428.9795395650162
715,2023-03-13,A,Centro,Inactivo,96.05,190.24,14,19.35,36.71
716,2023-01-03,A,Centro,Pendiente,93.35,1643.08,41,40.95,248.23
717,2023-01-10,C,Oeste,Activo,54.01,16542.12,164,101.42,2469.82
718,2023-01-08,D,Norte,Activo,82.68,883.56,27,32.3,133.24
719,2023-08-04,C,Sur,Pendiente,64.97,1230.58,39,30.54,183.18
720,2023-08-23,C,Sur,Inactivo,58.38,1887.94,39,49.04,281.55
722,2023-10-03,A,Este,Pendiente,66.6,95.29,13,8.11,17.45
723,2023-04-09,C,Sur,Activo,68.88,249.07,8,36.68,42.34
724,2023-01-07,C,Sur,Activo,78.26,127.46,7,15.24,25.81
725,2023-07-20,D,Centro,Activo,94.25,501.96,20,28.58,80.22
726,2023-04-09,B,Oeste,Activo,80.99,12929.09,129,99.83,1933.06
727,2023-08-13,B,Centro,Activo,89.2,205.16,11,27.32,25.55
729,2023-06-25,B,Oeste,Activo,70.9,765.8,19,38.98,111.34
730,2023-01-13,D,Este,Activo,68.47,164.05,11,12.2,26.04
732,2023-11-23,C,Norte,Activo,88.22,2273.24,52,44.2,343.69
733,2023-05-28,A,Sur,Pendiente,61.31,312.9,6,38.39,49.45
734,2023-05-11,A,Este,Activo,71.28,1488.42,36,43.12,215.59
735,2023-09-10,B,Centro,Activo,97.34,1180.73,52,42.46383387320685,390.98
736,2023-11-15,D,Norte,Pendiente,55.57,3966.24,62,65.97,590.45
737,2023-04-06,D,Este,Activo,62.71,855.56,26,35.04,126.07
738,2023-03-17,C,Centro,Activo,81.58,561.3,24,28.3,81.42
739,2023-02-26,B,Este,Pendiente,76.68,99.28,6,10.37,13.64
740,2023-10-02,B,Centro,Inactivo,65.3,894,20,44.03,130.39
741,2023-03-08,A,Este,Pendiente,71.31,651.05,19,32.08,103
742,2023-08-11,A,Norte,Activo,99.03,257.15,11,28.49,39.52
743,2023-08-23,B,Sur,Pendiente,73.86,183.6,16,10.06,95.91
744,2023-04-02,C,Centro,Activo,103.77,18680.42,166,112.31,2791.87
745,2023-01-03,A,Norte,Activo,87.14,7948.96,117,67.98,1184.13
746,2023-01-05,A,Sur,Activo,82.33,3095.32,59,52.6,458.43
747,2023-10-11,B,Centro,Pendiente,94.61,678.64,21,32.38,101.1
748,2023-09-29,A,Centro,Activo,104.96,403.62,17,26.79,62.35
750,2023-11-14,A,Norte,Activo,80.84,1592.76,36,44.03,236.31
751,2023-06-15,A,Centro,Pendiente,87.8,1616.22,39,42.42,238.26
752,2023-02-06,B,Este,Activo,90.33,158.88,12,17.45,19.73
753,2023-09-25,C,Centro,Pendiente,88.41,3116.7,62,51.13,467.87
755,2023-11-27,A,Centro,Inactivo,70.8,1180.73,5,29.16,15.89
756,2023-05-14,C,Oeste,Activo,79.33689264229524,1676.5,38,42.67,250.25
757,2023-09-13,A,Sur,Inactivo,67.24,1924.06,38,48.95,288.48
758,2023-11-21,B,Este,Activo,81.06,1824.59,41,46.97,265.37
759,2023-10-24,B,Oeste,Activo,63.56,269.86,32,8.68,45.64
760,2023-06-14,A,Centro,Activo,104.76,1855.07,33,57.34,272.58
761,2023-03-26,C,Norte,Activo,92.55,1397.4,47,30.58,208.12
762,2023-12-09,A,Oeste,Activo,79.95,1226.16,27,45.28,180.92
763,2023-02-09,B,Norte,Activo,90.38,596.28,19,27.55,90.47
764,2023-09-18,C,Sur,Activo,97.33,6298.53,95,66.97,935.98
765,2023-01-20,B,Norte,Activo,96.66,1709.17,36,45.52,254.72
766,2023-05-07,A,Este,Inactivo,52.98,3016.47,72,41.51,449.33
767,2023-02-22,C,Sur,Inactivo,59.77,4204.28,82,51.98,628.84
768,2023-06-01,B,Oeste,Pendiente,69.49,2405.22,46,52.39,354.61
770,2023-10-23,A,Sur,Activo,89.2,1094.72,26,46.06,158.73
771,2023-06-25,A,Sur,Activo,73.42,3554.35,61,58.72,529.98
772,2023-01-16,B,Centro,Inactivo,76.02,161.9,8,26.95,22.61
773,2023-05-08,A,Este,Activo,67.07,217.12,19,15.24,32.77
774,2023-04-07,C,Centro,Inactivo,80.92,1384.15,23,57.1,198.15
777,2023-04-15,C,Norte,Inactivo,71.83,330.83,20,21.61,51.08
778,2023-02-26,A,Norte,Activo,98.34,459.37,18,22.46,70.48
780,2023-06-16,A,Norte,Activo,80.86,562.65,29,18.87,87.68
781,2023-08-02,A,Norte,Inactivo,72.93,1158.85,32,35.01,167.18
782,2023-11-05,B,Centro,Activo,97.11,2655.1,52,50.69,396.1
783,2023-12-27,D,Norte,Pendiente,85.49,421.24,16,27.5,63.75
784,2023-04-09,B,Centro,Inactivo,94.05,187.12,10,27.42,96.54
785,2023-03-18,A,Centro,Activo,94.27,2382.02,54,42.96,356.61
786,2023-10-10,A,Norte,Activo,78.76,809.1,24,34.9,118.36
787,2023-03-28,A,Norte,Activo,92.19,3825.25,73,53.52,567.73
788,2023-09-28,C,Norte,Activo,91.08,3088.57,49,63.02,454.34
789,2023-06-05,A,Este,Activo,79.76,1270.91,30,45.72,194.06
790,2023-01-22,D,Centro,Inactivo,86.95,4026.9,67,61.37,600.12
791,2023-01-26,A,Sur,Inactivo,77.81,218.18,19,12.31,35.52
792,2023-03-18,B,Sur,Pendiente,68.09,584.72,20,30.31,88.75
793,2023-06-09,B,Norte,Inactivo,72.37,6574.97,89,42.46383387320685,974.97
794,2023-05-04,C,Sur,Activo,83.18,942.69,33,31.33,428.9795395650162
795,2023-02-24,B,Norte,Inactivo,69.45,208.69,8,37.85,30.05
797,2023-03-15,C,Centro,Activo,81.58,938.54,21,42.7,146.33
798,2023-10-31,C,Norte,Inactivo,54.75,1058.06,31,34.79,156.05
799,2023-10-20,B,Norte,Activo,84.39,918.42,28,32.69,138.77
800,2023-02-16,A,Norte,Activo,86.38,332.16,11,28.77,46.95
801,2023-09-27,B,Sur,Pendiente,83.76,1572.98,41,38.18,234.95
802,2023-11-24,A,Norte,Pendiente,72.62,6273.76,90,69.95,934.28
803,2023-08-15,B,Sur,Activo,82.37,841.62,23,37.3,124.24
